step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
102,2.66242590322624,-6.86041488293912e-05,-9.69453119133585e-14,-1.10967036846042e-11,2.6624259031943,-6.8604150104745e-05,3.44528466157939e-21,-2.65359235180327e-19
103,2.66242590322682,-6.86041494801495e-05,-4.03075048251718e-13,-1.15391468554592e-11,2.6624259031943,-6.8604150104745e-05,-2.6106349272274e-20,2.68690970855068e-19
104,2.66242590322693,-6.86041498844049e-05,-6.20558884712723e-13,-1.20638588399361e-11,2.6624259031943,-6.8604150104745e-05,-2.6106349272274e-20,1.34353451574991e-19
105,2.66242590322662,-6.86041500924656e-05,-7.70243331280395e-13,-1.26291653522801e-11,2.6624259031943,-6.86041501047449e-05,-2.21105766079842e-20,-4.0168373022997e-19
106,2.662425903226,-6.8604150163598e-05,-8.75462436350146e-13,-1.3196248817298e-11,2.6624259031943,-6.8604150104745e-05,1.16945143104376e-20,-2.61979702620842e-19
107,2.66242590322519,-6.86041501386211e-05,-9.53576740487774e-13,-1.37329882533449e-11,2.6624259031943,-6.8604150104745e-05,-5.61211731026786e-21,-3.983201299654e-19
108,2.66242590322425,-6.8604150051453e-05,-1.00908153920221e-12,-1.42124734594798e-11,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,1.32671651442706e-19
109,2.66242590322324,-6.86041499339489e-05,-1.05450270533838e-12,-1.46157831691703e-11,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,4.01394486887603e-19
110,2.66242590322219,-6.86041498010304e-05,-1.08801545822019e-12,-1.49264382489138e-11,2.6624259031943,-6.8604150104745e-05,-3.44550402931768e-20,-6.68033526559746e-19
111,2.66242590322112,-6.86041496636578e-05,-1.11364366605742e-12,-1.51309867535795e-11,2.6624259031943,-6.86041501047452e-05,0,-4.01378554592689e-19
112,2.66242590322004,-6.86041495363488e-05,-1.1306620886708e-12,-1.52252423311404e-11,2.6624259031943,-6.86041501047449e-05,-1.71726088082727e-20,-2.69004816865403e-19
113,2.66242590321895,-6.86041494250672e-05,-1.14098386024957e-12,-1.52073938411771e-11,2.6624259031943,-6.86041501047448e-05,2.27605259827393e-20,5.29648429954123e-19
114,2.66242590321783,-6.86041493263769e-05,-1.14149380005106e-12,-1.50754129866745e-11,2.6624259031943,-6.8604150104745e-05,1.64984592977164e-20,-2.63661502753127e-19
115,2.6624259032167,-6.8604149251625e-05,-1.13450525964402e-12,-1.48386803300404e-11,2.6624259031943,-6.86041501047451e-05,-2.13024042849952e-20,-1.32655719147792e-19
116,2.66242590321556,-6.8604149190798e-05,-1.11863660505291e-12,-1.45006519506056e-11,2.6624259031943,-6.86041501047451e-05,0,-1.32671651442706e-19
117,2.6624259032144,-6.86041491497077e-05,-1.09415462071097e-12,-1.40734790611462e-11,2.6624259031943,-6.8604150104745e-05,7.02459213559152e-21,5.0367300238017e-21
118,2.66242590321323,-6.8604149123314e-05,-1.0617264812342e-12,-1.33060146795704e-11,2.6624259031943,-6.86041501047451e-05,1.18285371228703e-20,3.3389975966024e-21
119,2.66242590321207,-6.86041491003083e-05,-1.01972720137702e-12,-1.26062069297603e-11,2.6624259031943,-6.86041501047451e-05,-9.60788997455761e-21,-2.61979702620842e-19
120,2.66242590321092,-6.86041490963674e-05,-9.7349439448904e-13,-1.21444873790675e-11,2.6624259031943,-6.8604150104745e-05,1.64984592977164e-20,1.34337519280077e-19
121,2.66242590320979,-6.86041491051234e-05,-9.21068775170888e-13,-1.15969882958266e-11,2.6624259031943,-6.8604150104745e-05,2.30747773018072e-20,2.67962320359499e-21
122,2.66242590320869,-6.86041491290484e-05,-8.63321356030564e-13,-1.0990179611608e-11,2.6624259031943,-6.8604150104745e-05,8.18221824264182e-21,8.45235252669261e-22
123,2.66242590320764,-6.86041491624717e-05,-8.0238524919013e-13,-1.03448653924195e-11,2.6624259031943,-6.86041501047449e-05,-2.73904724891755e-21,-1.99997334087912e-19
124,2.66242590320663,-6.86041492008116e-05,-7.3983557477115e-13,-9.67754767980672e-12,2.6624259031943,-6.8604150104745e-05,-1.8803164096694e-21,-6.42415417034539e-20
125,2.66242590320567,-6.86041492431476e-05,-6.74353227552207e-13,-9.00490492305569e-12,2.6624259031943,-6.8604150104745e-05,-4.63540760963973e-21,1.35272813143718e-19
126,2.66242590320479,-6.86041492834766e-05,-6.1000792964619e-13,-8.33697674805855e-12,2.6624259031943,-6.8604150104745e-05,-1.45638263942501e-21,6.80588481417943e-20
