step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
171,2.65102595296501,6.62030472995992e-05,9.94500417860828e-05,0.0021862069795378,2.65102593061431,6.62005699701139e-05,9.94493948748684e-05,0.0021862103234845
172,2.65084094767961,6.16573838349119e-05,9.74543623785838e-05,0.00201613491787908,2.65084092548377,6.16541085927686e-05,9.7454077813673e-05,0.00201613861425278
173,2.65065391876504,5.72858051886504e-05,9.47897492904924e-05,0.00186208199267666,2.65065389701922,5.72819901561857e-05,9.47897357440454e-05,0.00186208584210284
174,2.65046661903554,5.30757855052953e-05,9.15262745534242e-05,0.00172344292208862,2.65046659801076,5.30716458906322e-05,9.15264591658608e-05,0.00172344675087512
175,2.65028080992241,4.90135432248666e-05,8.77256810087754e-05,0.00159935073584199,2.65028078987094,4.90092527848279e-05,8.77260061617779e-05,0.00159935439402634
176,2.65009824411983,4.50849492979969e-05,8.34427695871508e-05,0.00148881094559937,2.65009822527722,4.50806419154279e-05,8.34431901789867e-05,0.00148881430607007
177,2.64992064828987,4.12761094743876e-05,7.8726627076511e-05,0.00139079125711104,2.64992063087339,4.1271879113854e-05,7.87271081468951e-05,0.00139079421739717
178,2.64974970599183,3.75736782745849e-05,7.36216861490144e-05,0.00130427955409854,2.64974969020316,3.75696152213785e-05,7.36221983274371e-05,0.00130428201242186
179,2.64958704102619,3.39651257028773e-05,6.81686125804622e-05,0.00122831963821534,2.64958702704721,3.39612772916487e-05,6.81691344706954e-05,0.00122832151722187
180,2.64943420134231,3.04387553417194e-05,6.2405056981147e-05,0.00116203192011496,2.6494341893317,3.04351520522014e-05,6.24055713132083e-05,0.00116203315527896
181,2.64929264368049,2.69837381206139e-05,5.63662675205688e-05,0.0011046239936623,2.64929263377077,2.69803978963776e-05,5.63667597656124e-05,0.00110462453135609
182,2.64916371910403,2.35900766477963e-05,5.00855931940253e-05,0.00105539472306704,2.64916371139868,2.35870106449128e-05,5.00860505607965e-05,0.00105539451939805
183,2.64904865956731,2.02485426172549e-05,4.3594893763789e-05,0.00101373432356464,2.64904865413873,2.02457603594727e-05,4.35953040740401e-05,0.00101373334447677
184,2.64894856565733,1.69505958578583e-05,3.69248716887501e-05,0.000979122146715222,2.64894856254561,1.69481108267747e-05,3.69252223163944e-05,0.000979120369300604
185,2.6488643956339,1.36882935430907e-05,3.01053404649051e-05,0.000951123328826944,2.64886439484661,1.36861293447239e-05,3.01056172175873e-05,0.00095112074480246
186,2.64879695588043,1.04541941511262e-05,2.31654416066761e-05,0.000929385077891408,2.64879695739369,1.04523916625621e-05,2.31656275115123e-05,0.000929381699999236
187,2.64874689286325,7.24125907966641e-06,1.61338210050898e-05,0.000913633109064107,2.64874689662431,7.23988500859634e-06,1.61338949422403e-05,0.000913628981495691
188,2.64871468668187,4.04275350408943e-06,9.03877400365007e-06,0.00090366855808521,2.64871469261369,4.0419108302729e-06,9.03870917383259e-06,0.000903663772550765
189,2.64870064627721,8.52150286450934e-07,1.90836755329176e-06,0.000899365577430732,2.64870065428468,8.51987993303973e-07,1.90812972574628e-06,0.000899360299719719
190,2.64870490634837,-2.33696271936039e-06,-5.22945320103091e-06,0.00090066973617954,2.64870491632464,-2.33624338524043e-06,-5.22990753863053e-06,0.000900664252825369
191,2.64872742598837,-5.53104083438259e-06,-1.23467683122703e-05,0.000907597362887559,2.64872743784104,-5.52911764420171e-06,-1.23474923824046e-05,0.000907592087390975
192,2.64876798909791,-8.73656438128584e-06,-1.94155851543025e-05,0.000920235687609431,2.64876800276966,-8.73303917938693e-06,-1.9416643933656e-05,0.000920231236957528
193,2.6488262065321,-1.19602163283732e-05,-2.64077409073537e-05,0.000938743920484193,2.64882622203111,-1.19545783281767e-05,-2.6409209563264e-05,0.000938741227129499
194,2.64890151996964,-1.5208950279632e-05,-3.32947931093024e-05,0.00096335525503194,2.64890153741361,-1.52005678266326e-05,-3.32967521024743e-05,0.000963355645776083
195,2.64899320746496,-1.84900637064632e-05,-4.00478944226681e-05,0.000994379572854893,2.64899322714185,-1.84781998745791e-05,-4.00504181919614e-05,0.000994384876346969
196,2.64910039062563,-2.1811253814392e-05,-4.66376456414416e-05,0.0010322067904166,2.6491004130748,-2.17951233995414e-05,-4.66407798976306e-05,0.00103221943420611
197,2.64922204334458,-2.51806441779319e-05,-5.30339187202397e-05,0.00107731058993836,2.64922206945837,-2.51595404086878e-05,-5.30376408111287e-05,0.00107733364717133
198,2.64935700200218,-2.86067725180578e-05,-5.92056410122772e-05,0.00113025215915905,2.64935703314316,-2.85802992577959e-05,-5.92097966643688e-05,0.00113028927500904
199,2.64950397704812,-3.20985390713289e-05,-6.51205264752505e-05,0.00119168335547836,2.64950401516265,-3.20669810998633e-05,-6.5124739028079e-05,0.00119173844662516
200,2.64966156587494,-3.56651184132952e-05,-7.0744732963002e-05,0.00126234837458685,2.6496616135533,-3.56299734932639e-05,-7.07482889624088e-05,0.0012624249782859
201,2.6498282668813,-3.93159440925357e-05,-7.60424035256259e-05,0.00134308255577005,2.64982832728601,-3.92805218576158e-05,-7.60441456243319e-05,0.00134318268099674
202,2.6500024946515,-4.30607697351742e-05,-8.09750519862964e-05,0.00143480610666614,2.65000257116685,-4.30307447647247e-05,-8.09733329902832e-05,0.00143492861645873
203,2.65018259611243,-4.69100836092676e-05,-8.55007186013365e-05,0.00153850963351554,2.65018269155612,-4.68935924074022e-05,-8.54935263680371e-05,0.00153864834956244
204,2.65036686746787,-5.08758806939595e-05,-8.95728715498713e-05,0.00165522680529622,2.65036698274638,-5.08827183078512e-05,-8.95582398706982e-05,0.00165536898617324
205,2.65055357153488,-5.49727263687816e-05,-9.31390929819916e-05,0.00178598787989445,2.65055370383439,-5.50122215527917e-05,-9.31158575741811e-05,0.00178611408217797
206,2.65074095491496,-5.92185782787491e-05,-9.61397251638487e-05,0.0019317458865582,2.65074109591701,-5.92961995936156e-05,-9.61084964390261e-05,0.00193183227268509
207,2.65092726440764,-6.36342815080698e-05,-9.85067952722165e-05,0.00209326515261273,2.65092739943884,-6.37480289615406e-05,-9.84707010580437e-05,0.00209328865083875
208,2.65111076217219,-6.82415904112763e-05,-0.000100163144203289,0.00227095952678222,2.65111087151811,-6.8379262507409e-05,-0.000100127993219567,0.00227090459535303
209,2.65128974039107,-7.30573006413112e-05,-0.000101022353909088,0.00246466346229099,2.65128980307824,-7.31979974171978e-05,-0.000100995339538445,0.00246452823896993
210,2.65146253612079,-7.8087767897328e-05,-0.000100987979064881,0.00267331649309923,2.65146253561504,-7.82065310545356e-05,-0.000100975666921168,0.00267311493101529
211,2.65162754770359,-8.33231131276703e-05,-9.99524471609959e-05,0.00289453780762681,2.65162747743373,-8.3398088987506e-05,-9.99586598584696e-05,0.00289429661968522
212,2.65178325295493,-8.87333196196703e-05,-9.77956456865578e-05,0.00312407273753588,2.65178311919558,-8.87523967639552e-05,-9.78202282019563e-05,0.00312382424694628
213,2.6519282278007,-9.4266374130422e-05,-9.43840159716862e-05,0.0033551092355161,2.6519280486215,-9.42299023097169e-05,-9.44232490451046e-05,0.0033548832293516
214,2.65206116351517,-9.9845323091379e-05,-8.95723676427238e-05,0.00357749868091787,2.65206096420863,-9.97645853261826e-05,-8.96204591613507e-05,0.00357731643717124
215,2.65218088093436,-0.000105362935321058,-8.32098474211417e-05,0.00377697874216015,2.65218068782583,-0.000105255579837397,-8.32606726006085e-05,0.00377685077430761
216,2.6522863411874,-0.00011067361336646,-7.51513720053592e-05,0.00393459232191674,2.65228617606592,-0.000110558363691696,-7.51997308306035e-05,0.00393451926196468
217,2.65237665355047,-0.000115584544242899,-6.52754309571039e-05,0.00402662066413934,2.65237653024418,-0.000115477091111191,-6.53175778487575e-05,0.00402659626019547
218,2.65245108144538,-0.000119849840479887,-5.35086795587903e-05,0.00402547463470957,2.65245100494686,-0.000119760724581885,-5.35422974316223e-05,0.00402548895660314
219,2.6525090474,-0.000123172396718982,-3.98565643806238e-05,0.00390203766531543,2.6525090150472,-0.000123106712823296,-3.98804957922404e-05,0.00390207976097703
220,2.65255013731441,-0.000125218191051794,-2.44368528527815e-05,0.00362981026481041,2.65255014112183,-0.00012517648230774,-2.44508150227187e-05,0.00362986995148839
221,2.65257410395327,-0.000125646387171389,-7.50947036416042e-06,0.0031907354266033,2.65257413321594,-0.00012562605276126,-7.51384627333488e-06,0.00319080420410075
222,2.6525808693706,-0.000124154998251175,1.05072746494202e-05,0.0025817593002119,2.6525809129218,-0.000124151756320146,1.05115973135371e-05,0.00258183067952685
223,2.65257052588028,-0.000120536373127289,2.90452451876567e-05,0.00182023548337387,2.65257057375143,-0.000120545251552552,2.90568562897869e-05,0.001820304799698
224,2.65254333544767,-0.000114729095530508,4.74265297271293e-05,0.000945769198159164,2.65254337980103,-0.000114745446730418,4.74437456035518e-05,0.000945833399259319
225,2.65249972725353,-0.000106851147536406,6.49340355234102e-05,1.66665206121978e-05,2.65249976272121,-0.000106871117940552,6.49550391587554e-05,1.6723864522674e-05
226,2.65244029342736,-9.7199906489288e-05,8.08986939770938e-05,-0.000899022571360194,2.65244031702342,-9.72206129886419e-05,8.09216750880737e-05,-0.000898972855425264
227,2.65236578300355,-8.62153026245532e-05,9.47815491335619e-05,-0.00173553658706496,2.65236579376955,-8.62348261244079e-05,9.48048561380379e-05,-0.00173549459601931
228,2.65227709418238,-7.44153515354563e-05,0.000106229252767968,-0.00244069606234902,2.65227709270684,-7.44326021165998e-05,0.000106251510266429,-0.00244066146323929
229,2.65217526501155,-6.23225605376097e-05,0.00011509095379734,-0.00298300884722045,2.652175252926,-6.23370837714535e-05,0.00011511112945652,-0.00298298105922172
230,2.65206146261563,-5.04007066445379e-05,0.000121398267035165,-0.00335310094890553,2.65206144213475,-5.04124827639606e-05,0.000121415686724938,-0.00335307926981574
231,2.6519369711097,-3.90146418569648e-05,0.000125320724798707,-0.00356028039082285,2.65193694465237,-3.90239103873161e-05,0.000125335045187007,-0.00356026408159765
232,2.65180317833856,-2.84159293851049e-05,0.000127112723909867,-0.00362643421390915,2.6518031482442,-2.84230551430422e-05,0.000127123878339165,-0.00362642254298648
233,2.65166156158533,-1.87493218720014e-05,0.000127065104185855,-0.00357956748634344,2.65166152992601,-1.87546973378892e-05,0.000127073231297177,-0.0035795598040605
234,2.65151367240526,-1.00716501619124e-05,0.000125468549917796,-0.00344854083510893,2.65151364087908,-1.00756494323168e-05,0.000125473935173741,-0.00344853652622913
235,2.65136112073146,-2.37521925450901e-06,0.00012259051352632,-0.00325961200464009,2.65136109062561,-2.3781553472591e-06,0.000122593517327688,-0.00325961058130168
236,2.65120555842308,4.38995158193026e-06,0.00011866368386558,-0.00303468422593755,2.65120553062199,4.38780404053111e-06,0.000118664722349029,-0.00303468521959841
237,2.65104866239714,1.0297699308472e-05,0.000113882913166046,-0.00279082502333804,2.6510486374336,1.02961689864894e-05,0.000113882363288745,-0.00279082807248604
238,2.65089211754671,1.54323001345288e-05,0.000108407032389832,-0.0025405651434863,2.65089209565933,1.54312488011798e-05,0.000108405265353061,-0.00254056994071824
239,2.65073759957561,1.98792586737605e-05,0.000102363418279455,-0.00229257682124106,2.65073758077712,1.98785894325373e-05,0.000102360771232541,-0.00229258310533994
240,2.65058675793782,2.37197267799625e-05,9.58533498937201e-05,-0.00205246287114596,2.65058674208298,2.37193792501408e-05,9.58501151167563e-05,-0.00205247041461875
241,2.6504411990481,2.70274837599312e-05,8.89572533331275e-05,-0.00182350419410626,2.65044118589562,2.70274267232823e-05,8.89536796614084e-05,-0.00182351278350067
242,2.65030246993062,2.98676422660017e-05,8.17393514457818e-05,-0.0016072961385147,2.65030245919641,2.98678673881039e-05,8.17356513371855e-05,-0.00160730554997419
243,2.65017204246838,3.22964327003929e-05,7.42515408543795e-05,-0.00140425468912072,2.6501720338707,3.22969496592007e-05,7.4247902476946e-05,-0.00140426465722848
244,2.65005129841191,3.43616040165007e-05,6.65364973106317e-05,-0.00121399997883335,2.65005129171058,3.43624365620492e-05,6.65331017013528e-05,-0.00121401015628519
245,2.64994151529833,3.61031318819369e-05,5.86300930775982e-05,-0.0010356358382878,2.64994151033212,3.61043140123632e-05,5.86271368841305e-05,-0.00103564574346547
246,2.64984385342355,3.75540390295035e-05,5.05632392163066e-05,-0.000867946709724703,2.6498438501509,3.75556101394401e-05,5.05609639077336e-05,-0.000867955659180762
247,2.64975934399989,3.87412123615515e-05,4.23632660739166e-05,-0.000709531659618807,2.64975934254916,3.87432090472855e-05,4.23619953496548e-05,-0.000709538683374853
248,2.64968887862077,3.96861559147844e-05,3.40549420106144e-05,-0.000558892009792878,2.64968887935614,3.96885941848276e-05,3.40551312972987e-05,-0.000558895751019035
249,2.6496332001383,4.04056057131508e-05,2.56612548539117e-05,-0.000414485638708272,2.64963320374974,4.04084887890518e-05,2.56635183337659e-05,-0.000414484237942965
250,2.64959289506305,4.09121252672213e-05,1.72039158461292e-05,-0.000274757865532832,2.64959290267311,4.09153798710989e-05,1.72091067768623e-05,-0.000274748857815582
251,2.64956838755217,4.12144733319225e-05,8.70383082463501e-06,-0.000138156336857965,2.64956840084447,4.12179225175108e-05,8.71306247149056e-06,-0.000138136589059922
252,2.64955993507663,4.13179178918451e-05,1.81447536203587e-07,-3.13538806939792e-06,2.64955995642202,4.13212260724026e-05,1.96078523523549e-07,-3.10114368809793e-06
