step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
37,1.24320423532313,0.78431824503581,-0.860110393285341,0.838671577729644,-0.0219380600091258,-0.218719197961983,0.0295272759206694,-0.0226954242407699,2.77981042886019,4.79428183836108e-07,0.0213143294055821,0.356615627189876,1.24320431545683,0.784318421921939,-0.860110405824417,0.838671666658224,-0.0219379223209014,-0.218719191029455,0.0295272833742936,-0.0226954089688115,2.77981038579949,4.27444333506579e-07,0.0213143208420966,0.356615724549222
38,1.20365185766338,0.799726175111169,-0.870119720498122,0.849511893033677,-0.0224179415052555,-0.218491987256493,0.0291319894097678,-0.0221394874390718,2.79744297062641,4.68085342956718e-07,0.0215910791902902,0.347553464982887,1.20365193214216,0.799726348571634,-0.870119733011668,0.849511976841764,-0.0224178056398901,-0.218491979568036,0.0291319945461235,-0.022139472911414,2.79744293219767,4.21018915333136e-07,0.021591067851964,0.347553553615136
39,1.16334710388107,0.814644425382097,-0.880129536466769,0.860075583536043,-0.0228995750226134,-0.218218348243526,0.0287563913465767,-0.0215503870719594,2.81463634623349,4.55333602070436e-07,0.0218608909165773,0.339047556684575,1.16334717298025,0.814644595207674,-0.88012954890509,0.860075662489414,-0.022899441656331,-0.218218339856374,0.0287563943956882,-0.021550373349878,2.81463631198672,4.1284879423382e-07,0.0218608776884591,0.339047636189078
40,1.12231515658672,0.829064231999326,-0.890139850465172,0.870346458413859,-0.0233827356403116,-0.217898943200986,0.0283999439305052,-0.0209299184403541,2.83141764818246,4.41201765569487e-07,0.0221233549922473,0.331069928174786,1.12231522058523,0.829064398036728,-0.890139862778666,0.870346532804443,-0.0233826053251316,-0.217898934168485,0.0283999451062537,-0.0209299055511069,2.83141761765448,4.02980555271581e-07,0.0221233405791742,0.331069998376935
41,1.08058165275848,0.842977157650725,-0.900150671423888,0.880309180040186,-0.02386721147491,-0.21753454893561,0.0280621178440077,-0.0202797958756885,2.84781261180982,4.25724445605837e-07,0.022378083736379,0.323594126082354,1.08058171193435,0.842977319798168,-0.900150683563946,0.88030925017157,-0.0238670846546642,-0.217534539308089,0.0280621173451489,-0.0202797838205725,2.84781258453407,3.91464425966482e-07,0.0223780686841812,0.323594186985891
42,1.03817266772924,0.856375096824895,-0.91016200792206,0.889949226596098,-0.0243528021910888,-0.217126054906995,0.0277423961322335,-0.0196016596714622,2.86384569109526,4.08941769552795e-07,0.02262471043526,0.316595226047586,1.03817272235621,0.85637525502766,-0.910162019841787,0.88994929277252,-0.0243526792153253,-0.21712604473246,0.0277423941432072,-0.0196016484327788,2.86384566660949,3.78353780840341e-07,0.0226246951535112,0.316595277794351
43,0.99511469890082,0.869250280867342,-0.9201738681796,0.899252857913184,-0.0248393176200209,-0.216674461068382,0.0274402772672471,-0.018897082588717,2.87954013442699,3.90898625677549e-07,0.0228628884835591,0.310049820765309,0.995114749245717,0.869250435113418,-0.920173879834363,0.89925292043156,-0.0248391987561375,-0.216674450393054,0.0274402739588074,-0.0188970721356226,2.87954011227914,3.63704714380522e-07,0.0228628732678286,0.310049863601483
44,0.951434649195167,0.881595282826126,-0.930186260049635,0.908207084340135,-0.0253265764737281,-0.216180875429287,0.0271552775344359,-0.0181675759271364,2.89491805943944,3.71643795039348e-07,0.0230922906041062,0.303935993025454,0.951434695515972,0.881595433141998,-0.930186271397458,0.908207143484635,-0.0253264619176255,-0.216180864298001,0.0271552730641454,-0.0181675662204229,2.894918039192,3.47575673331789e-07,0.023092275656998,0.303936027273204
45,0.907159810252898,0.893403022084052,-0.940199191011228,0.916799638424979,-0.0258144051442874,-0.215646511345812,0.0268869328585861,-0.0174145951649932,2.91000052627338,3.51229062676951e-07,0.0233126081408751,0.298233277949546,0.907159852797354,0.893403168530681,-0.940199202013049,0.916799694463704,-0.0258142950297754,-0.21564649980231,0.0268869273712164,-0.0174145861608777,2.91000050750646,3.30027140238425e-07,0.0233125935911824,0.298233303983104
46,0.862317845389678,0.904666768774531,-0.950212668162381,0.925018949207444,-0.0263026365773343,-0.215072684545152,0.0266348001695045,-0.0166395451794138,2.92480760879786,3.29708575528387e-07,0.0235235504198035,0.292922617778804,0.862317884394293,0.904666911443566,-0.950212678782191,0.92501900239074,-0.0263025309844797,-0.21507267263227,0.0266347937973831,-0.0166395368324475,2.92480759111125,3.11121361121209e-07,0.0235235363391789,0.292922636004643
