step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
60,-0.981772864726627,0.190281017253762,-1.00119251447207,1.00015912691926,0.000314183557500681,0.00224411675504353,0.102092765662041,0.000119895541829223,4.51985027371811,-0.00205101504449212,0.101866995206055,0.998579881954719,-0.981702202998464,0.190422647361074,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.52079632679487,-1.7213896136873e-17,0.101411272958268,0.994844587720607
61,-0.990100707112536,0.140977944862458,-1.00108967274902,1.00011127438071,0.000358542464542143,0.00204253235310244,0.102002725379102,0.0001000361409487,4.57002507339499,-0.00177093633092097,0.101793807506128,0.998052153915101,-0.989992496600457,0.141120008059914,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.57079632679487,-1.63309953449467e-17,0.101411272958268,0.994844587720607
62,-0.995942903962601,0.0913210583274696,-1.00099530872165,1.00007516191735,0.000388978892338159,0.00185911914486216,0.101924978425742,8.35093107950338e-05,4.62017483239284,-0.00152272168020228,0.101730443309474,0.997586947016052,-0.995808324539074,0.0914646422324846,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.62079632679486,-1.54480945530204e-17,0.101411272958268,0.994844587720607
63,-0.999286868381275,0.0414351869980791,-1.0009087794071,1.00004853253615,0.000407647928424238,0.00169228217524395,0.101858171829256,6.9877227808053e-05,4.67030254917281,-0.00130305049181491,0.101675342376887,0.997177946242056,-0.999135150273294,0.0415806624333385,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.67079632679486,-1.54480945530204e-17,0.101411272958268,0.994844587720607
64,-1.00012599681463,-0.00855446310074455,-1.00082948628764,1.00002944894802,0.000416486340606428,0.00154054695573133,0.101801085054922,5.8728139846402e-05,4.72041091529656,-0.00110907854741982,0.101627236647304,0.996819412789526,-0.999964658471358,-0.00840724736710058,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.72079632679486,-1.69931709388914e-17,0.101411272958268,0.994844587720607
65,-0.998459707102694,-0.0585225846309745,-1.00075687197076,1.00001626815951,0.000417228900739579,0.00140255607769993,0.101752610680069,4.96807281430235e-05,4.77050234398059,-0.000938318948016516,0.101585113213774,0.996506124295139,-0.998294775794771,-0.0583741434275317,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.77079632679486,-1.69931709388914e-17,0.101411272958268,0.994844587720607
66,-0.994293461315758,-0.108344050176011,-1.00069041715416,1.00000761494605,0.000411420906495123,0.001277064401401,0.101711740432036,4.23876917493175e-05,4.82057899567879,-0.00078855380932957,0.101548172391948,0.996233323205963,-0.994129676080566,-0.10819513453006,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.82079632679486,-1.65517205429283e-17,0.101411272958268,0.994844587720607
67,-0.987638773053835,-0.157894197945951,-1.00062963792772,1.00000235454116,0.000400428771272555,0.00116293322083915,0.101677555146205,3.65381415813504e-05,4.87064280107059,-0.000657771075508038,0.10151578563103,0.995996672649341,-0.987479769908887,-0.1577456941432,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.87079632679486,-1.50066441570572e-17,0.101411272958268,0.994844587720607
68,-0.978513198958817,-0.207049120622684,-1.00057408340256,0.999999565089435,0.000385449937375375,0.00105912375692595,0.101649217459741,3.18586610741793e-05,4.92069548181244,-0.000544121153251393,0.101487456422973,0.99579221887705,-0.978361678581958,-0.206901971673352,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.92079632679486,-1.5668819751002e-17,0.101411272958268,0.994844587720607
69,-0.966940314264329,-0.255685956076505,-1.00052333363261,0.999998510485029,0.000367522878124833,0.000964690278116069,0.101625966305299,2.81130762103549e-05,4.97073856937423,-0.000445888618872414,0.101462786086167,0.995616359240072,-0.966798192579486,-0.255541102026784,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.97079632679486,-1.54480945530204e-17,0.101411272958268,0.994844587720607
